,location,url,name,biz_id,address,category,star_rating
406,America,https://www.yelp.com/biz/bao-nine-philadelphia?osq=food,Bao Nine,bao-nine-philadelphia,38 S 19th St,"['Taiwanese', 'Asian Fusion']",4.5
407,America,https://www.yelp.com/biz/kin-southern-table-bar-providence?osq=food,Kin Southern Table + Bar,kin-southern-table-bar-providence,71 Washington St,"['Soul Food', 'Southern']",4.5
408,America,https://www.yelp.com/biz/tori-tomo-providence?osq=food,Tori Tomo,tori-tomo-providence,69 Washington St,"['Ramen', 'Tapas/Small Plates']",4.5
409,America,https://www.yelp.com/biz/casa-azul-taqueria-providence?osq=food,Casa Azul Taqueria,casa-azul-taqueria-providence,890 Allens Ave,['Tacos'],5.0
410,America,https://www.yelp.com/biz/dune-brothers-providence?osq=food,Dune Brothers,dune-brothers-providence,239 Dyer St,"['American (New)', 'Seafood']",4.5
411,America,https://www.yelp.com/biz/los-andes-restaurant-providence?osq=food,Los Andes Restaurant,los-andes-restaurant-providence,903 Chalkstone Ave,"['Latin American', 'Peruvian']",4.5
412,America,https://www.yelp.com/biz/den-den-cafe-asiana-providence-2?osq=food,Den Den Cafe Asiana,den-den-cafe-asiana-providence-2,161 Benefit St,"['Korean', 'Japanese']",4.5
413,America,https://www.yelp.com/biz/bucktown-providence?osq=food,Bucktown,bucktown-providence,471 W Fountain St,"['Seafood', 'Southern', 'Sandwiches']",4.0
414,America,https://www.yelp.com/biz/hanju-kitchen-providence?osq=food,Hanju Kitchen,hanju-kitchen-providence,422 Atwells Ave,"['Korean', 'Cajun/Creole', 'Comfort Food']",4.5
415,America,https://www.yelp.com/biz/julians-providence?osq=food,Julians,julians-providence,318 Broadway,"['American (New)', 'Breakfast & Brunch', 'Beer Bar']",4.0
416,America,https://www.yelp.com/biz/rogue-island-local-kitchen-and-bar-providence-2?osq=food,Rogue Island Local Kitchen & Bar,rogue-island-local-kitchen-and-bar-providence-2,65 Weybosset St,"['American (New)', 'Bars', 'Breakfast & Brunch']",4.0
417,America,https://www.yelp.com/biz/southern-belly-bbq-columbia-4?osq=food,Southern Belly BBQ,southern-belly-bbq-columbia-4,819 Harden St,"['Barbeque', 'Dive Bars', 'Sandwiches']",4.5
418,America,https://www.yelp.com/biz/backstreets-grill-columbia?osq=food,Backstreets Grill,backstreets-grill-columbia,2400 Devine St,"['American (New)', 'Bars', 'Seafood']",4.5
419,America,https://www.yelp.com/biz/tacos-nayarit-columbia-4?osq=food,Tacos Nayarit,tacos-nayarit-columbia-4,1531 Percival Rd,['Mexican'],5.0
420,America,https://www.yelp.com/biz/rambo-s-fat-cat-biscuits-columbia?osq=food,Rambo’s Fat Cat Biscuits,rambo-s-fat-cat-biscuits-columbia,2430 Main St,"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']",4.5
421,America,https://www.yelp.com/biz/kairos-mediterranean-columbia?osq=food,Kairos Mediterranean,kairos-mediterranean-columbia,4600 Devine St,['Mediterranean'],4.5
422,America,https://www.yelp.com/biz/kimchi-korean-restaurant-columbia?osq=food,Kimchi-Korean Restaurant,kimchi-korean-restaurant-columbia,1807 Decker Blvd,['Korean'],4.5
423,America,https://www.yelp.com/biz/nothin-but-wings-columbia?osq=food,Nothin’ But Wings,nothin-but-wings-columbia,5911 Colonial Dr,"['Chicken Wings', 'American (Traditional)', 'Seafood']",4.5
424,America,https://www.yelp.com/biz/fusion-cocina-latina-columbia?osq=food,Fusion Cocina Latina,fusion-cocina-latina-columbia,1945 Decker Blvd,['Latin American'],4.5
425,America,https://www.yelp.com/biz/big-boys-original-smokehouse-columbia?osq=food,Big Boys Original Smokehouse,big-boys-original-smokehouse-columbia,8604 Farrow Rd,['Smokehouse'],4.5
426,America,https://www.yelp.com/biz/midwood-smokehouse-columbia?osq=food,Midwood Smokehouse,midwood-smokehouse-columbia,702 Cross Hill Rd,"['Barbeque', 'Smokehouse', 'American (Traditional)']",4.5
427,America,https://www.yelp.com/biz/the-cookshack-houston?osq=food,The Cookshack,the-cookshack-houston,4015 Washington Ave,"['Southern', 'Chicken Shop', 'Barbeque']",5.0
428,America,https://www.yelp.com/biz/bird-haus-houston?osq=food,Bird Haus,bird-haus-houston,1010 Prairie St,"['Sandwiches', 'Chicken Shop', 'Street Vendors']",4.5
429,America,https://www.yelp.com/biz/the-philly-joint-houston?osq=food,The Philly Joint,the-philly-joint-houston,2306 Brazos St,"['Cheesesteaks', 'Food Stands']",4.5
430,America,https://www.yelp.com/biz/the-rusty-krab-houston?osq=food,The Rusty Krab,the-rusty-krab-houston,711 Main St,"['Burgers', 'Pop-Up Restaurants', 'Bars']",1.5
431,America,https://www.yelp.com/biz/krisp-korean-fried-chicken-houston?osq=food,KRISP Korean Fried Chicken,krisp-korean-fried-chicken-houston,9486 Long Point Rd,"['Chicken Shop', 'Korean']",4.5
432,America,https://www.yelp.com/biz/main-chick-houston-2?osq=food,Main Chick,main-chick-houston-2,1731 Westheimer Rd,"['Chicken Shop', 'Food Trucks', 'Sandwiches']",4.0
433,America,https://www.yelp.com/biz/yoyos-hot-dog-houston-14?osq=food,Yoyo’s Hot Dog,yoyos-hot-dog-houston-14,2504 Amherst St,"['Hot Dogs', 'Food Stands']",4.5
434,America,https://www.yelp.com/biz/the-breakfast-klub-houston-2?osq=food,The Breakfast Klub,the-breakfast-klub-houston-2,3711 Travis St,"['Breakfast & Brunch', 'Southern', 'American (Traditional)']",4.5
435,America,https://www.yelp.com/biz/krazy-katsu-and-udon-houston-6?osq=food,Krazy Katsu & Udon,krazy-katsu-and-udon-houston-6,8401 Westheimer Rd,"['Japanese', 'Korean', 'Asian Fusion']",4.5
436,America,https://www.yelp.com/biz/house-of-fries-houston?osq=food,House of Fries,house-of-fries-houston,5322 Antoine Dr,"['Burgers', 'Sandwiches', 'Hot Dogs']",4.5
